sourceKey,language,legacyId,counterpartLegacyId,listingUrl,officialUrl,officialStatus,officialFinalUrl,officialDateRaw,officialDateNormalized,officialDatePrecision,officialDocumentTitle,officialDescription,officialOgTitle,officialOgDescription,officialCanonical,officialHreflang,officialVisibleTitle,officialVisibleTitleTag,officialIntroHash,officialBodyHash,officialSourceOnly,officialPdfUrls,officialContentUrls,matchStatus,projectId,projectSlug,projectLegacyId,projectPublished,projectDate,dateComparison,titleComparison,excerptComparison,contentComparison,sourceComparison,categoryComparison,projectHtmlStatus,projectH1Count,projectH1Comparison,projectCanonical,projectSourceCtaMatches,projectSourceCtaSecure,projectVisibleRawUrlCount,findings
es:813,es,813,812,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=130,https://www.vonwobeser.com/index.php/publicacion?p_id=813,200,https://www.vonwobeser.com/index.php/publicacion?p_id=813,"Diciembre, 2007",2007-12,month,"Von Wobeser y Sierra - Luis Burgueño, Patrick Meshoulam , Luis Alberto Pérez - Mexico Toma Dos Medidas Importantes Hacia la Convergencia en Telecomunicaciones","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Luis Burgueño, Patrick Meshoulam , Luis Alberto Pérez - Mexico Toma Dos Medidas Importantes Hacia la Convergencia en Telecomunicaciones",div,e8b7fe98ab4e0d79a7043b5cf4fa22d70677059f08aa903b5a4143c164733109,4728a7263bed77fd1d9214ef489da37bd84eab9bb65c30e8a0ec4189ecc79916,false,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2017/5-GCR-LBC-Mexico-takes-2-major-steps-2007-37-Mexico-telecoms.pdf,https://www.vonwobeser.com/index.php/abogado?l=141,legacy_id,94c3a762-191d-4afe-8c4f-41c40427aac4,luis-burgueno-patrick-meshoulam-luis-alberto-perez-mexico-toma-dos-medidas-impor,813,true,2007-12-01,match,match,similar,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/luis-burgueno-patrick-meshoulam-luis-alberto-perez-mexico-toma-dos-medidas-impor,true,true,0,CONTENT_DIFFERENT
es:465,es,465,466,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=140,https://www.vonwobeser.com/index.php/publicacion?p_id=465,200,https://www.vonwobeser.com/index.php/publicacion?p_id=465,"Junio, 2005",2005-06,month,Von Wobeser y Sierra - Luis Burgueño - Comercio Electrónico y la Ley Sobre Firmas Electrónicas,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Luis Burgueño - Comercio Electrónico y la Ley Sobre Firmas Electrónicas,div,a3eeb0ec2733cc03943ac828f3d5fc6a431edf491c253c512ddb715b7502dd6d,5c87232a9d0da52c49c888ef4a6804fca787908368923591acb19249b6c846d1,false,https://www.vonwobeser.com/images/PDF_news/2015/Chapter-16.pdf,https://www.vonwobeser.com/index.php/abogado?l=141,legacy_id,96e019db-09a3-480e-9f5d-7408d014ee8c,luis-burgueno-comercio-electronico-y-la-ley-sobre-firmas-electronicas,465,true,2005-06-01,match,match,similar,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/luis-burgueno-comercio-electronico-y-la-ley-sobre-firmas-electronicas,true,true,0,CONTENT_DIFFERENT
es:1567,es,1567,1566,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=140,https://www.vonwobeser.com/index.php/publicacion?p_id=1567,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1567,"Mayo, 2005",2005-05,month,"Von Wobeser y Sierra - Pablo Jiménez - Stanford Law School - Reformulación de los deberes fiduciarios en México: Un paso hacia la funcionalidad, 2005","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Pablo Jiménez - Stanford Law School - Reformulación de los deberes fiduciarios en México: Un paso hacia la funcionalidad, 2005",div,ff98a613a4288359072684a4c79a349dd4b762ebce35a66e6e432fa4c08855a1,051d80abd028275f31d6382b66c85c141b61b3fd13c979cd59abcd2aa61e171b,false,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2021/7-Stanford-Law-School.pdf,https://www.vonwobeser.com/index.php/abogado?l=323 | https://law.stanford.edu/publications/reshaping-fiduciary-duties-in-mexico-a-step-towards-functionality/,legacy_id,d1983526-22c6-4207-92ff-6277f1f6101c,pablo-jimenez-stanford-law-school-reformulacion-de-los-deberes-fiduciarios-en-me,1567,true,2005-05-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/pablo-jimenez-stanford-law-school-reformulacion-de-los-deberes-fiduciarios-en-me,true,true,0,CONTENT_DIFFERENT
es:1561,es,1561,1560,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=140,https://www.vonwobeser.com/index.php/publicacion?p_id=1561,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1561,"Enero, 2004",2004-01,month,"Von Wobeser y Sierra - Pablo Jiménez – Editorial Porrúa - Ofertas Públicas de Adquisición, 2004","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Pablo Jiménez – Editorial Porrúa - Ofertas Públicas de Adquisición, 2004",div,99090c00314d6fe7602cfd9e1e0180819a53c63acf6e37b0578f1f78049bc965,d1ff87ce512739b7373f445a5fa6ae2c35ffa0db6220b901072bdadf2766a041,false,,https://www.vonwobeser.com/index.php/abogado?l=323 | https://www.amazon.com/OFERTAS-PUBLICAS-ADQUISICION-JIMENEZ-ZORRILLA/dp/9700751228,legacy_id,777983f6-de58-4fde-b862-a4afe13274d4,pablo-jimenez-editorial-porrua-ofertas-publicas-de-adquisicion-2004,1561,true,2004-01-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/pablo-jimenez-editorial-porrua-ofertas-publicas-de-adquisicion-2004,true,true,0,CONTENT_DIFFERENT
en:1834,en,1834,1833,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1834,200,https://www.vonwobeser.com/index.php/publication?p_id=1834,"March, 2024",2024-03,month,Von Wobeser y Sierra - Daniela Pons - Nexos - Los empresarios son beneficiarios del combate a la corrupción privada - Mayo 2023.,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Daniela Pons - Nexos - Los empresarios son beneficiarios del combate a la corrupción privada - Mayo 2023.,div,1f703bf286b642eef15d45b3cba0cf75da34b36d4f62e2a713e0e00eb69b10a1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,true,,https://www.vonwobeser.com/index.php/lawyer?l=398 | https://anticorrupcion.nexos.com.mx/los-empresarios-son-beneficiarios-del-combate-a-la-corrupcion-privada/,legacy_id,6580f7b1-78af-4c2b-92f8-6db5b067d2d4,daniela-pons-nexos-los-empresarios-son-beneficiarios-del-combate-a-la-corrupcion,1834,true,2024-03-01,match,different,source_only,source_only,match,match,correcto,1,match,https://www.vonwobeser.com/news/daniela-pons-nexos-los-empresarios-son-beneficiarios-del-combate-a-la-corrupcion?lang=en,true,true,0,TITLE_DIFFERENT
en:1832,en,1832,1817,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1832,200,https://www.vonwobeser.com/index.php/publication?p_id=1832,"March, 2024",2024-03,month,"Von Wobeser y Sierra - Comentarios sobre el Delito de Defraudación Fiscal Equiparada relacionada con el IVA respecto a la consignación del Valor de Actos o Actividades, Thomson Reuters (2015)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Comentarios sobre el Delito de Defraudación Fiscal Equiparada relacionada con el IVA respecto a la consignación del Valor de Actos o Actividades, Thomson Reuters (2015)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,7f630609-6ae8-484d-8fdc-841dd7f45859,comentarios-sobre-el-delito-de-defraudacion-fiscal-equiparada-relacionada-con-el,1832,true,2024-03-01,match,different,not_applicable,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/comentarios-sobre-el-delito-de-defraudacion-fiscal-equiparada-relacionada-con-el?lang=en,true,true,0,TITLE_DIFFERENT
en:1831,en,1831,1816,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1831,200,https://www.vonwobeser.com/index.php/publication?p_id=1831,"March, 2024",2024-03,month,"Von Wobeser y Sierra - Prescripción Penal-Fiscal, Thomson Reuters (2015)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Prescripción Penal-Fiscal, Thomson Reuters (2015)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,5c2705c0-34c6-4989-8d05-da918872008a,prescripcion-penal-fiscal-thomson-reuters-2015,1831,true,2024-03-01,match,different,not_applicable,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/prescripcion-penal-fiscal-thomson-reuters-2015?lang=en,true,true,0,TITLE_DIFFERENT
en:1830,en,1830,1815,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1830,200,https://www.vonwobeser.com/index.php/publication?p_id=1830,"March, 2024",2024-03,month,"Von Wobeser y Sierra - Política Criminal Contemporánea de la Secretaría de Hacienda y Crédito Público, Thomson Reuters (2015)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Política Criminal Contemporánea de la Secretaría de Hacienda y Crédito Público, Thomson Reuters (2015)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,9e27d552-ebf0-4064-a162-cd029acf4296,politica-criminal-contemporanea-de-la-secretaria-de-hacienda-y-credito-publico-t,1830,true,2024-03-01,match,different,not_applicable,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/politica-criminal-contemporanea-de-la-secretaria-de-hacienda-y-credito-publico-t?lang=en,true,true,0,TITLE_DIFFERENT
en:1829,en,1829,1814,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1829,200,https://www.vonwobeser.com/index.php/publication?p_id=1829,"March, 2024",2024-03,month,"Von Wobeser y Sierra - Blockchain y Compliance, Mundo Ejecutivo (2023)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Blockchain y Compliance, Mundo Ejecutivo (2023)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,699c4592-7dc8-4605-8a8a-5397d73752f3,blockchain-y-compliance-mundo-ejecutivo-2023,1829,true,2024-03-01,match,similar,official_missing,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/blockchain-y-compliance-mundo-ejecutivo-2023?lang=en,true,true,0,TITLE_SIMILAR
en:1828,en,1828,1813,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1828,200,https://www.vonwobeser.com/index.php/publication?p_id=1828,"March, 2024",2024-03,month,"Von Wobeser y Sierra - La Tokenización de las Cosas, Revista del Ilustre y Nacional Colegio de Abogados de México (2024)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"La Tokenización de las Cosas, Revista del Ilustre y Nacional Colegio de Abogados de México (2024)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,8102ea66-237c-4b27-9c62-d1303c8e1a2e,la-tokenizacion-de-las-cosas-revista-del-ilustre-y-nacional-colegio-de-abogados-,1828,true,2024-03-01,match,different,not_applicable,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/la-tokenizacion-de-las-cosas-revista-del-ilustre-y-nacional-colegio-de-abogados-?lang=en,true,true,0,TITLE_DIFFERENT
en:1827,en,1827,1812,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1827,200,https://www.vonwobeser.com/index.php/publication?p_id=1827,"March, 2024",2024-03,month,"Von Wobeser y Sierra - El Tratamiento Fiscal de las Criptomonedas, Thomson Reuters (2022)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"El Tratamiento Fiscal de las Criptomonedas, Thomson Reuters (2022)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,c3536dab-26fe-49db-9bb4-6dda61b42364,el-tratamiento-fiscal-de-las-criptomonedas-thomson-reuters-2022,1827,true,2024-03-01,match,different,not_applicable,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/el-tratamiento-fiscal-de-las-criptomonedas-thomson-reuters-2022?lang=en,true,true,0,TITLE_DIFFERENT
en:1826,en,1826,1811,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1826,200,https://www.vonwobeser.com/index.php/publication?p_id=1826,"March, 2024",2024-03,month,"Von Wobeser y Sierra - Las Criptomonedas y los Esquemas Ponzi, MIT Sloan (2022)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Las Criptomonedas y los Esquemas Ponzi, MIT Sloan (2022)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,7850c41f-7158-45be-8719-36af3a67e5a0,las-criptomonedas-y-los-esquemas-ponzi-mit-sloan-2022,1826,true,2024-03-01,match,different,official_missing,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/las-criptomonedas-y-los-esquemas-ponzi-mit-sloan-2022?lang=en,true,true,0,TITLE_DIFFERENT
en:1825,en,1825,1810,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1825,200,https://www.vonwobeser.com/index.php/publication?p_id=1825,"March, 2024",2024-03,month,"Von Wobeser y Sierra - Las Criptomonedas y su Transparente Blockchain, Periódico Milenio (2021)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Las Criptomonedas y su Transparente Blockchain, Periódico Milenio (2021)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,946ef260-8f06-42d3-a1eb-8ad07f99d12b,las-criptomonedas-y-su-transparente-blockchain-periodico-milenio-2021,1825,true,2024-03-01,match,different,official_missing,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/las-criptomonedas-y-su-transparente-blockchain-periodico-milenio-2021?lang=en,true,true,0,TITLE_DIFFERENT
en:1824,en,1824,1809,https://www.vonwobeser.com/index.php/publications/articles,https://www.vonwobeser.com/index.php/publication?p_id=1824,200,https://www.vonwobeser.com/index.php/publication?p_id=1824,"March, 2024",2024-03,month,"Von Wobeser y Sierra - Responsabilidad Penal de la Empresa y del Abogado, Thomson Reuters (2020)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Responsabilidad Penal de la Empresa y del Abogado, Thomson Reuters (2020)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,6fb84b65-ea03-4500-83c6-2300b3e4b8c8,responsabilidad-penal-de-la-empresa-y-del-abogado-thomson-reuters-2020,1824,true,2024-03-01,match,different,not_applicable,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/responsabilidad-penal-de-la-empresa-y-del-abogado-thomson-reuters-2020?lang=en,true,true,0,TITLE_DIFFERENT
en:1823,en,1823,1808,https://www.vonwobeser.com/index.php/publications/articles?start=10,https://www.vonwobeser.com/index.php/publication?p_id=1823,200,https://www.vonwobeser.com/index.php/publication?p_id=1823,"March, 2024",2024-03,month,"Von Wobeser y Sierra - El Lavado de Dinero y las Criptomonedas (Segunda parte), Thomson Reuters (2021)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"El Lavado de Dinero y las Criptomonedas (Segunda parte), Thomson Reuters (2021)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,5af0619c-2969-4c22-9da9-c71e642e5aea,el-lavado-de-dinero-y-las-criptomonedas-segunda-parte-thomson-reuters-2021,1823,true,2024-03-01,match,different,not_applicable,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/el-lavado-de-dinero-y-las-criptomonedas-segunda-parte-thomson-reuters-2021?lang=en,true,true,0,TITLE_DIFFERENT
en:1822,en,1822,1807,https://www.vonwobeser.com/index.php/publications/articles?start=10,https://www.vonwobeser.com/index.php/publication?p_id=1822,200,https://www.vonwobeser.com/index.php/publication?p_id=1822,"March, 2024",2024-03,month,"Von Wobeser y Sierra - El Lavado de Dinero y las Criptomonedas (Primera parte), Thomson Reuters (2020)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"El Lavado de Dinero y las Criptomonedas (Primera parte), Thomson Reuters (2020)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,1bbe4a2b-5b8c-4996-8005-972706a066b3,el-lavado-de-dinero-y-las-criptomonedas-primera-parte-thomson-reuters-2020,1822,true,2024-03-01,match,different,not_applicable,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/el-lavado-de-dinero-y-las-criptomonedas-primera-parte-thomson-reuters-2020?lang=en,true,true,0,TITLE_DIFFERENT
en:1821,en,1821,1806,https://www.vonwobeser.com/index.php/publications/articles?start=10,https://www.vonwobeser.com/index.php/publication?p_id=1821,200,https://www.vonwobeser.com/index.php/publication?p_id=1821,"March, 2024",2024-03,month,"Von Wobeser y Sierra - El Concepto de Organización en Delincuencia Organizada y Crímenes de Lesa Humanidad, Todo Penal Internacional (2021)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"El Concepto de Organización en Delincuencia Organizada y Crímenes de Lesa Humanidad, Todo Penal Internacional (2021)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,3c16c8ce-56cc-409f-9d04-0fbbf0c82d8f,el-concepto-de-organizacion-en-delincuencia-organizada-y-crimenes-de-lesa-humani,1821,true,2024-03-01,match,different,not_applicable,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/el-concepto-de-organizacion-en-delincuencia-organizada-y-crimenes-de-lesa-humani?lang=en,true,true,0,TITLE_DIFFERENT
en:1820,en,1820,1805,https://www.vonwobeser.com/index.php/publications/articles?start=10,https://www.vonwobeser.com/index.php/publication?p_id=1820,200,https://www.vonwobeser.com/index.php/publication?p_id=1820,"March, 2024",2024-03,month,"Von Wobeser y Sierra - La Evasión Fiscal: Una forma de Corrupción, Periódico Milenio (2020)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"La Evasión Fiscal: Una forma de Corrupción, Periódico Milenio (2020)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,1d21dfdc-915f-4f52-a3ba-cdd0b824cfb0,la-evasion-fiscal-una-forma-de-corrupcion-periodico-milenio-2020,1820,true,2024-03-01,match,different,official_missing,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/la-evasion-fiscal-una-forma-de-corrupcion-periodico-milenio-2020?lang=en,true,true,0,TITLE_DIFFERENT
en:1819,en,1819,1804,https://www.vonwobeser.com/index.php/publications/articles?start=10,https://www.vonwobeser.com/index.php/publication?p_id=1819,200,https://www.vonwobeser.com/index.php/publication?p_id=1819,"March, 2024",2024-03,month,"Von Wobeser y Sierra - Los Jueces deben pensar en las Víctimas, Periódico Milenio (2020)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Los Jueces deben pensar en las Víctimas, Periódico Milenio (2020)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,b913e9f6-0291-4f7c-8c1a-7f3fd2e92570,los-jueces-deben-pensar-en-las-victimas-periodico-milenio-2020,1819,true,2024-03-01,match,different,official_missing,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/los-jueces-deben-pensar-en-las-victimas-periodico-milenio-2020?lang=en,true,true,0,TITLE_DIFFERENT
en:1818,en,1818,1803,https://www.vonwobeser.com/index.php/publications/articles?start=10,https://www.vonwobeser.com/index.php/publication?p_id=1818,200,https://www.vonwobeser.com/index.php/publication?p_id=1818,"March, 2024",2024-03,month,"Von Wobeser y Sierra - No hay Crimen Perfecto, Periódico Milenio (2020)","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"No hay Crimen Perfecto, Periódico Milenio (2020)",div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,,https://www.vonwobeser.com/index.php/lawyer?l=396,legacy_id,390f09db-d1e4-4bea-b00b-8c61fc4ee911,no-hay-crimen-perfecto-periodico-milenio-2020,1818,true,2024-03-01,match,different,official_missing,not_applicable,different,match,correcto,1,match,https://www.vonwobeser.com/news/no-hay-crimen-perfecto-periodico-milenio-2020?lang=en,true,true,0,TITLE_DIFFERENT
en:1782,en,1782,1781,https://www.vonwobeser.com/index.php/publications/articles?start=10,https://www.vonwobeser.com/index.php/publication?p_id=1782,200,https://www.vonwobeser.com/index.php/publication?p_id=1782,"May, 2023",2023-05,month,Von Wobeser y Sierra - Una visión interdisciplinaria en el combate a la corrupción (2),"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Una visión interdisciplinaria en el combate a la corrupción (2),div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2023/vision_combate.pdf,https://www.vonwobeser.com/index.php/lawyer?l=195,legacy_id,a4871de1-85db-46e6-9e23-06f12d478081,una-vision-interdisciplinaria-en-el-combate-a-la-corrupcion-2,1782,true,2023-05-01,match,different,official_missing,official_missing,match,match,correcto,1,match,https://www.vonwobeser.com/news/una-vision-interdisciplinaria-en-el-combate-a-la-corrupcion-2?lang=en,true,true,0,TITLE_DIFFERENT
